Date,T(off-chip),L(lux),T2(on-board),H(rel%),T3(hum-sensor),P(Pa),M(5sec)
2021-07-08 13:45:02.003401,26,0,30,37,32,101946,0
2021-07-08 14:00:01.202991,25,0,30,37,32,101946,0
2021-07-08 14:15:01.416172,26,0,30,37,32,101937,0
2021-07-08 14:30:01.670995,26,0,30,37,32,101917,0
2021-07-08 14:45:01.863896,26,0,30,37,32,101904,0
2021-07-08 15:00:02.071618,26,0,30,37,32,101892,0
2021-07-08 15:15:01.273410,26,,30,37,32,101896,0
2021-07-08 15:30:01.534890,26,0,30,37,32,101914,0
2021-07-08 15:45:01.741288,25,,30,37,32,101911,0
2021-07-08 16:00:01.949077,26,0,30,37,32,101908,0
2021-07-08 16:15:02.158267,26,0,30,38,32,101896,0
2021-07-08 16:30:01.414590,26,0,30,38,32,101879,0
2021-07-08 16:45:01.611178,26,0,30,38,32,101874,0
2021-07-08 17:00:01.820167,26,0,30,38,32,101859,0
2021-07-08 17:15:02.025449,26,0,30,38,32,101842,0
2021-07-08 17:30:01.282015,26,0,30,38,32,101847,0
2021-07-08 17:45:01.488930,26,0,30,38,32,101838,0
2021-07-08 18:00:01.693767,27,0,30,38,32,101828,0
2021-07-08 18:15:01.898930,27,0,30,38,32,101779,0
2021-07-08 18:30:02.164580,25,0,30,38,32,101744,0
2021-07-08 18:45:01.360162,25,0,30,38,32,101733,0
2021-07-08 19:00:01.571025,26,0,30,38,32,101768,0
2021-07-08 19:15:01.780748,26,0,30,38,32,101742,0
2021-07-08 19:30:02.043502,26,0,30,38,32,101734,0
2021-07-08 19:45:01.252723,25,0,30,38,32,101714,0
2021-07-08 20:00:01.460489,26,0,30,38,32,101696,0
2021-07-08 20:15:01.677750,25,,30,38,32,101694,0
2021-07-08 20:30:01.931917,26,,30,38,32,101690,0
2021-07-08 20:45:02.143823,25,,30,38,32,101740,0
2021-07-08 21:00:01.351548,26,,30,38,32,101741,0
2021-07-08 21:15:01.560353,25,,30,37,32,101738,0
2021-07-08 21:30:01.829900,27,,30,37,32,101730,0
2021-07-08 21:45:02.034913,26,,30,38,32,101751,0
2021-07-08 22:00:01.247178,25,,30,38,32,101759,0
2021-07-08 22:15:01.446883,26,,30,38,32,101756,0
2021-07-08 22:30:01.695973,26,,30,38,32,101739,0
2021-07-08 22:45:01.907231,25,,30,38,32,101713,0
2021-07-08 23:00:02.121245,26,,30,38,32,101702,0
2021-08-31 19:15:01.661846,22,8,21,53,22,101882,0
2021-08-31 19:30:01.501733,22,5,24,41,25,101881,0
2021-08-31 19:45:01.661210,22,2,23,43,25,101898,1
2021-08-31 20:00:01.812285,22,0,23,42,25,101909,0
2021-08-31 20:30:01.423018,23,,23,44,25,101953,0
2021-08-31 20:45:01.625520,22,0,24,40,26,101965,1
2021-08-31 21:00:01.832549,22,,24,40,26,101971,0
2021-08-31 21:15:02.037124,22,,25,38,27,101981,1
2021-08-31 21:30:01.286003,21,0,25,38,26,101992,1
2021-08-31 21:45:01.490007,21,,24,39,26,102005,0
2021-08-31 22:00:01.700186,21,,24,41,25,102008,0
2021-08-31 22:15:01.886143,21,0,25,38,26,102009,1
2021-08-31 22:30:02.148814,21,,25,39,26,102015,1
2021-08-31 22:45:01.364097,21,,27,34,28,102013,0
2021-08-31 23:00:01.570087,22,,28,33,29,102013,0
2021-08-31 23:15:01.777092,22,,28,33,29,102017,0
2021-08-31 23:30:02.029695,22,,28,33,29,102033,0
2021-08-31 23:45:01.241308,22,,28,33,29,102029,0
2021-09-01 00:00:01.446589,22,,28,33,29,102034,0
2021-09-01 00:15:01.653512,22,,28,33,29,102048,0
2021-09-01 00:30:01.904208,22,,28,33,29,102047,0
2021-09-01 00:45:02.103630,22,,28,33,29,102045,0
2021-09-01 01:00:01.290395,23,,28,34,29,102050,0
2021-09-01 01:15:01.495573,23,,28,33,29,102056,0
2021-09-01 01:30:01.755179,23,,28,34,29,102058,0
2021-09-01 01:45:01.955933,24,,28,34,29,102061,0
2021-09-01 02:00:02.138819,23,,28,34,29,102063,0
2021-09-01 02:15:01.348396,24,,28,34,29,102066,0
2021-09-01 02:30:01.614229,22,,28,34,29,102067,0
2021-09-01 02:45:01.826965,23,,28,34,29,102070,0
2021-09-01 03:00:02.032066,23,,28,34,29,102070,0
2021-09-01 03:15:01.243215,22,,28,34,29,102066,0
2021-09-01 03:30:01.505766,23,,28,34,29,102074,0
2021-09-01 03:45:01.698529,22,,28,34,29,102071,0
2021-09-01 04:00:01.908717,22,,28,34,29,102070,0
2021-09-01 04:15:02.115301,23,,28,34,29,102064,0
2021-09-01 04:30:01.369984,23,,28,34,29,102056,0
2021-09-01 04:45:01.579928,22,,28,34,29,102051,0
2021-09-01 05:00:01.789276,23,,28,34,29,102028,0
2021-09-01 05:15:01.998700,22,,28,34,30,102035,0
2021-09-01 05:30:01.253385,23,,28,34,30,102051,0
2021-09-01 05:45:01.458204,23,,28,34,30,102058,0
2021-09-01 06:00:01.661480,23,,28,34,30,102054,0
2021-09-01 06:15:01.871109,23,0,28,34,30,102070,0
2021-09-01 06:30:01.947799,22,0,28,34,30,102076,0
2021-09-01 06:45:02.167975,22,3,28,34,30,102089,0
2021-09-01 07:00:01.399085,22,3,28,34,30,102094,0
2021-09-01 07:15:01.613792,22,3,28,34,30,102102,0
2021-09-01 07:30:01.875863,22,6,28,34,30,102112,0
2021-09-01 07:45:02.090571,22,11,28,34,30,102124,0
2021-09-01 08:00:01.285005,22,9,28,34,30,102131,0
2021-09-01 08:15:01.490083,23,11,28,34,30,102142,0
2021-09-01 08:30:01.765696,23,13,28,35,30,102143,0
2021-09-01 08:45:01.968090,23,12,28,34,30,102136,0
2021-09-01 09:00:02.178270,23,12,28,35,30,102154,0
2021-09-01 09:15:01.382095,23,13,28,35,30,102163,0
2021-09-01 09:30:01.647035,23,17,28,34,30,102191,0
2021-09-01 09:45:01.862952,23,15,28,35,30,102201,0
2021-09-01 10:00:02.066367,23,18,28,35,30,102219,0
2021-09-01 10:15:01.253375,23,18,28,35,30,102244,0
2021-09-01 10:30:01.516418,23,16,28,34,30,102267,0
2021-09-01 10:45:01.730418,23,19,28,35,30,102263,0
2021-09-01 11:00:01.944242,23,15,28,34,30,102268,0
2021-09-01 11:15:02.147623,23,17,28,34,30,102284,0
2021-09-01 11:30:01.399653,23,20,28,34,30,102282,0
2021-09-01 11:45:01.613807,22,22,28,34,30,102281,0
2021-09-01 12:00:01.801779,23,24,28,34,30,102287,0
2021-09-01 12:15:01.991249,23,16,29,35,30,102314,0
2021-09-01 12:30:01.251193,22,26,29,35,30,102307,0
2021-09-01 12:45:01.462021,22,23,29,35,30,102299,0
2021-09-01 13:00:01.667791,23,19,29,35,30,102306,0
2021-09-01 13:15:01.873831,23,11,29,35,30,102303,0
2021-09-01 13:30:02.130129,23,17,29,35,30,102309,0
2021-09-01 13:45:01.339401,23,17,29,35,30,102318,0
2021-09-01 14:00:01.553051,23,23,29,35,30,102319,0
2021-09-01 14:15:01.755003,23,19,29,35,30,102323,0
2021-09-01 14:30:02.015153,23,19,29,35,30,102318,0
2021-09-01 14:45:01.198897,23,19,29,35,30,102314,0
2021-09-01 15:00:01.401045,23,18,29,35,30,102308,0
2021-09-01 15:15:01.615069,23,18,29,35,30,102303,0
2021-09-01 15:30:01.875061,23,15,29,35,30,102299,0
2021-09-01 15:45:02.080754,23,9,29,35,30,102286,0
2021-09-01 16:00:01.265397,23,15,29,35,30,102279,0
2021-09-01 16:15:01.474635,23,15,29,35,30,102265,0
2021-09-01 16:30:01.738972,23,8,29,35,30,102261,0
2021-09-01 16:45:01.945162,23,9,29,35,30,102245,0
2021-09-01 17:00:02.150774,23,10,29,35,30,102242,0
2021-09-01 17:15:01.362535,23,12,29,35,30,102223,0
2021-09-01 17:30:01.623961,23,7,29,35,30,102220,0
2021-09-01 17:45:01.831788,23,8,29,36,30,102218,0
2021-09-01 18:00:02.042022,23,6,29,35,30,102208,0
2021-09-01 18:15:01.248071,23,4,29,36,30,102203,0
2021-09-01 18:30:01.513579,23,3,29,35,30,102201,0
2021-09-01 18:45:01.721230,23,3,29,35,30,102203,0
2021-09-01 19:00:01.928677,23,2,29,35,30,102207,0
2021-09-01 19:15:02.136931,23,2,29,35,30,102207,0
2021-09-01 19:30:01.398477,24,0,29,35,30,102202,0
2021-09-01 19:45:01.605264,24,0,29,35,30,102219,0
2021-09-01 20:00:01.817863,23,,29,35,30,102227,0
2021-09-01 20:15:02.023031,23,,29,36,30,102238,0
2021-09-01 20:30:01.279550,23,,29,36,30,102258,0
2021-09-01 20:45:01.484714,23,,29,36,30,102268,0
2021-09-01 21:00:01.698494,24,,29,36,30,102272,0
2021-09-01 21:15:01.909049,23,0,29,36,30,102284,0
2021-09-01 21:30:02.169094,24,,29,36,30,102290,0
2021-09-01 21:45:01.373601,24,0,29,36,30,102290,0
2021-09-01 22:00:01.579619,23,,29,36,30,102283,0
2021-09-01 22:15:01.789518,24,,29,36,30,102285,0
2021-09-01 22:30:02.052956,24,,29,37,30,102283,0
2021-09-01 22:45:01.255539,23,,29,36,30,102306,0
2021-09-01 23:00:01.465075,25,,29,37,30,102306,0
2021-09-01 23:15:01.671714,23,,29,37,30,102312,0
2021-09-01 23:30:01.939936,24,,29,36,30,102312,0
2021-09-01 23:45:02.145493,24,,29,36,30,102320,0
2021-09-02 00:00:01.356352,24,,29,36,30,102330,0
2021-09-02 00:15:01.567305,23,,29,36,30,102327,0
2021-09-02 00:30:01.830073,23,,29,36,30,102334,0
2021-09-02 00:45:02.037691,24,,29,36,30,102343,0
2021-09-02 01:00:01.252342,23,,29,36,30,102333,0
2021-09-02 01:15:01.469435,24,,29,36,30,102334,0
2021-09-02 01:30:01.735783,23,,29,36,30,102325,0
2021-09-02 01:45:01.947511,24,,29,36,30,102328,0
2021-09-02 02:00:02.149194,24,,29,36,30,102322,0
2021-09-02 02:15:01.360036,24,,29,36,30,102324,0
2021-09-02 02:30:01.624810,23,,29,36,30,102337,0
2021-09-02 02:45:01.830190,23,,28,36,30,102341,0
2021-09-02 03:00:02.046964,24,,28,35,30,102350,0
2021-09-02 03:15:01.242851,24,,28,35,30,102339,0
2021-09-02 03:30:01.505149,24,,28,35,30,102335,0
2021-09-02 03:45:01.708432,23,,28,35,30,102332,0
2021-09-02 04:00:01.914745,24,,28,35,30,102339,0
2021-09-02 04:15:02.121270,23,,28,35,30,102337,0
2021-09-02 04:30:01.377565,23,,28,35,30,102334,0
2021-09-02 04:45:01.593049,23,,28,35,29,102324,0
2021-09-02 05:00:01.800719,23,,28,36,29,102321,0
2021-09-02 05:15:02.010648,24,,28,35,30,102323,0
2021-09-02 05:30:01.267559,23,,28,35,29,102324,0
2021-09-02 05:45:01.474495,23,,28,35,29,102341,0
2021-09-02 06:00:01.677994,23,,28,35,29,102344,0
2021-09-02 06:15:01.877833,23,,28,35,29,102354,0
2021-09-02 06:30:01.714763,23,0,28,36,29,102348,0
2021-09-02 06:45:01.936585,22,2,28,36,29,102350,0
2021-09-02 07:00:02.145915,22,1,28,35,29,102366,0
2021-09-02 07:15:01.355928,22,2,28,35,29,102373,0
2021-09-02 07:30:01.620547,21,4,27,39,28,102386,0
2021-09-02 07:45:01.837227,21,9,25,42,27,102392,0
2021-09-02 08:00:02.054651,21,11,25,42,27,102390,1
2021-09-02 08:15:01.257923,22,10,28,37,29,102405,0
2021-09-02 08:30:01.519913,22,12,28,36,30,102406,0
2021-09-02 08:45:01.734113,22,12,28,36,30,102411,0
2021-09-02 09:00:01.937925,22,12,28,36,30,102431,0
2021-09-02 09:15:02.144477,22,13,28,36,30,102441,0
2021-09-02 09:30:01.397724,23,12,28,36,30,102458,0
2021-09-02 09:45:01.605063,23,12,28,36,30,102471,0
2021-09-02 10:00:01.798888,23,12,28,36,30,102475,0
2021-09-02 10:15:01.989990,23,13,28,36,30,102472,0
2021-09-02 10:30:01.261166,23,15,29,37,30,102477,0
2021-09-02 10:45:01.479186,23,14,29,37,30,102491,0
2021-09-02 11:00:01.685361,23,16,28,36,30,102489,0
2021-09-02 11:15:01.888059,23,15,29,37,30,102500,0
2021-09-02 11:30:02.144551,23,16,29,37,30,102495,0
2021-09-02 11:45:01.356267,23,14,29,37,30,102521,0
2021-09-02 12:00:01.567313,23,13,29,37,30,102514,0
2021-09-02 12:15:01.777892,23,13,29,37,30,102509,0
2021-09-02 12:30:02.035089,23,12,29,37,30,102506,0
2021-09-02 12:45:01.245216,23,12,29,37,30,102505,0
2021-09-02 13:00:01.449258,23,12,29,37,30,102512,0
2021-09-02 13:15:01.655750,23,11,29,37,30,102510,0
2021-09-02 13:30:01.908393,23,10,29,37,30,102511,0
2021-09-02 13:45:02.115114,23,9,29,37,30,102503,0
2021-09-02 14:00:01.298317,23,9,29,37,30,102492,0
2021-09-02 14:15:01.489399,23,9,29,37,30,102490,0
2021-09-02 14:30:01.754972,23,8,29,37,30,102480,0
2021-09-02 14:45:01.959533,23,8,29,37,30,102465,0
2021-09-02 15:00:02.178701,23,8,29,37,30,102468,0
2021-09-02 15:15:01.375703,23,7,29,37,30,102444,0
2021-09-02 15:30:01.634728,23,7,29,37,30,102434,0
2021-09-02 15:45:01.842699,23,7,29,37,30,102424,0
2021-09-02 16:00:02.043121,23,6,29,37,30,102410,0
2021-09-02 16:15:01.247108,23,8,29,37,30,102418,0
2021-09-02 16:30:01.511667,23,6,29,37,30,102405,0
2021-09-02 16:45:01.724257,23,6,29,37,30,102405,0
2021-09-02 17:00:01.940063,23,5,29,37,30,102396,0
2021-09-02 17:15:02.145827,23,13,28,35,30,102380,0
2021-09-02 17:30:01.413198,23,13,27,37,29,102384,0
2021-09-02 17:45:01.628318,23,13,28,37,29,102374,1
2021-09-02 18:00:01.841533,23,11,28,38,29,102359,1
2021-09-02 18:15:02.036947,23,4,28,39,29,102352,0
2021-09-02 18:30:01.302527,23,3,29,37,30,102340,0
2021-09-02 18:45:01.503718,22,7,28,38,29,102332,1
2021-09-02 19:00:01.723026,22,6,25,43,27,102327,1
2021-09-02 19:15:01.931478,22,4,27,42,27,102326,1
2021-09-02 19:30:01.191147,22,1,27,40,28,102319,0
2021-09-28 22:15:02.120071,25,,27,50,28,102081,0
2021-09-28 22:30:01.369344,24,,27,46,29,102071,0
2021-09-28 22:45:01.572193,24,,27,46,29,102054,0
2021-09-28 23:00:01.783649,24,,27,45,29,102050,0
2021-09-28 23:15:01.990263,24,,27,45,29,102039,0
2021-09-28 23:30:01.257059,24,,27,45,29,102031,0
2021-09-28 23:45:01.460000,24,,27,45,29,102029,0
2021-09-29 00:00:01.675270,24,,27,44,29,102011,0
2021-09-29 00:15:01.870160,23,,27,44,29,102013,0
2021-09-29 00:30:02.138523,24,,27,44,29,102000,0
2021-09-29 00:45:01.342267,24,,27,44,29,102001,0
2021-09-29 01:00:01.553403,25,,27,44,29,101994,0
2021-09-29 01:15:01.759845,23,,27,44,29,101978,0
2021-09-29 01:30:02.016511,24,,27,44,29,101963,0
2021-09-29 01:45:01.214499,25,,27,44,29,101954,0
2021-09-29 02:00:01.423617,23,,27,44,29,101944,0
2021-09-29 02:15:01.619843,24,,27,43,29,101933,0
2021-09-29 02:30:01.871109,23,,27,43,29,101932,0
2021-09-29 02:45:02.073948,23,,27,43,28,101908,0
2021-09-29 03:00:01.283427,24,,27,43,28,101888,0
2021-09-29 03:15:01.490186,23,,27,43,28,101873,0
2021-09-29 03:30:01.749969,24,,27,43,28,101851,0
2021-09-29 03:45:01.955576,23,,27,43,28,101833,0
2021-09-29 04:00:02.165600,23,,27,43,28,101828,0
2021-09-29 04:15:01.370341,24,,27,43,28,101814,0
2021-09-29 04:30:01.621499,24,,27,43,28,101805,0
2021-09-29 04:45:01.834231,23,,27,43,28,101788,0
2021-09-29 05:00:02.040390,23,,27,43,28,101780,0
2021-09-29 05:15:01.249877,24,,27,43,28,101774,0
2021-09-29 05:30:01.509077,24,,27,43,28,101762,0
2021-09-29 05:45:01.710897,24,,27,43,28,101745,0
2021-09-29 06:00:01.925175,23,,27,43,28,101732,0
2021-09-29 06:15:02.129970,23,,27,43,28,101717,0
2021-09-29 06:30:02.152332,24,,27,43,28,101706,0
2021-09-29 06:45:01.359235,24,0,27,43,28,101684,0
2021-09-29 07:00:01.571591,25,0,27,43,28,101687,0
2021-09-29 07:15:01.773621,24,,27,43,28,101690,0
2021-09-29 07:30:02.043162,25,,27,43,28,101672,0
2021-09-29 07:45:01.242234,24,,27,43,28,101656,0
2021-09-29 08:00:01.433456,23,0,27,43,28,101642,0
2021-09-29 08:15:01.640709,25,0,27,43,28,101614,0
2021-09-29 08:30:01.912274,24,0,27,43,28,101616,0
2021-09-29 08:45:02.123098,23,2,27,44,28,101602,0
2021-09-29 09:00:01.313670,23,2,27,43,29,101585,1
2021-09-29 09:15:01.517360,23,3,27,43,29,101556,0
2021-09-29 09:30:01.790316,23,3,27,43,29,101548,0
2021-09-29 09:45:01.994330,23,2,27,43,29,101526,0
2021-09-29 10:00:01.191940,23,3,27,43,29,101523,0
2021-09-29 10:15:01.401649,24,2,27,43,29,101513,0
2021-09-29 10:30:01.662049,23,3,27,43,29,101510,0
2021-09-29 10:45:01.865698,23,2,27,44,29,101497,0
2021-09-29 11:00:02.072644,23,1,27,44,28,101478,0
2021-09-29 11:15:01.264959,23,2,27,44,28,101473,0
2021-09-29 11:30:01.532007,24,0,27,44,29,101507,0
2021-09-29 11:45:01.740505,23,2,24,52,25,101500,0
2021-09-29 12:00:01.942463,23,2,27,45,28,101477,0
2021-09-29 12:15:02.154652,23,3,27,44,28,101477,0
2021-09-29 12:30:01.430349,23,1,27,44,28,101485,0
2021-09-29 12:45:01.624413,23,2,27,44,28,101480,0
2021-09-29 13:00:01.832263,23,2,27,44,28,101473,0
2021-09-29 13:15:02.024246,24,2,27,44,29,101467,0
2021-09-29 13:30:01.292498,23,2,27,44,29,101461,0
2021-09-29 13:45:01.499044,24,1,27,45,29,101449,0
2021-09-29 14:00:01.702205,23,0,27,45,29,101441,0
2021-09-29 14:15:01.914110,23,2,27,45,29,101443,0
2021-10-02 11:15:01.792394,17,34,25,43,26,101254,0
2021-10-02 11:30:02.061887,18,37,27,35,28,101241,0
2021-10-02 11:45:01.273006,19,36,28,34,29,101250,0
2021-10-02 12:00:01.465759,19,32,28,37,28,101230,0
2021-10-02 12:15:01.673861,19,38,27,38,28,101229,0
2021-10-02 12:30:01.935371,19,44,27,39,28,101205,0
2021-10-02 12:45:02.138118,20,38,27,39,28,101195,0
2021-10-02 13:00:01.336904,20,38,28,39,29,101192,0
2021-10-02 13:15:01.543443,20,38,28,39,29,101168,0
2021-10-02 13:30:01.798934,20,38,28,38,29,101156,0
2021-10-02 13:45:02.011010,21,37,28,38,29,101139,0
2021-10-02 14:00:01.207813,21,36,29,37,29,101150,0
2021-10-02 14:15:01.414112,21,37,29,37,30,101134,0
2021-10-02 14:30:01.675504,21,35,29,36,30,101118,0
2021-10-02 14:45:01.883224,21,35,29,36,30,101107,0
2021-10-02 15:00:02.087472,21,35,29,36,30,101093,0
2021-10-02 15:15:01.286452,21,35,29,35,31,101098,0
2021-10-02 15:30:01.545513,21,35,29,35,31,101098,0
2021-10-02 15:45:01.750656,21,36,29,35,31,101089,0
2021-10-02 16:00:01.955138,21,34,29,35,31,101090,0
2021-10-02 16:15:02.152777,21,31,29,35,31,101068,0
2021-10-02 16:30:01.410329,21,28,29,35,31,101064,0
2021-10-02 16:45:01.615398,21,26,29,35,31,101044,0
2021-10-02 17:00:01.823226,21,27,29,35,31,101022,0
2021-10-02 17:15:02.031606,21,23,29,35,31,101024,0
2021-10-02 17:30:01.279155,22,16,29,35,31,101009,0
2021-10-02 17:45:01.469216,21,8,29,35,31,100998,0
2021-10-02 18:00:01.673156,21,4,29,35,31,100986,0
2021-10-02 18:15:01.876229,20,2,29,35,31,100979,0
2021-10-02 18:30:02.137634,20,0,29,35,31,100960,0
2021-10-02 18:45:01.354719,19,0,29,34,31,100937,0
2021-10-02 19:00:01.557291,19,,29,34,31,100925,0
2021-10-02 19:15:01.764088,19,2,29,35,30,100926,1
2021-10-02 19:30:02.033979,19,2,29,33,31,100917,0
2021-10-02 19:45:01.216539,19,,29,35,31,100899,0
2021-10-02 20:00:01.423605,18,,29,35,31,100907,1
2021-10-02 20:15:01.626971,18,,29,36,31,100906,0
2021-10-02 20:30:01.886099,18,,29,36,31,100898,0
2021-10-02 20:45:02.093689,18,,29,36,31,100887,0
2021-10-02 21:00:01.289218,19,,29,36,31,100880,0
2021-10-02 21:15:01.498380,18,,29,37,31,100858,0
2021-10-02 21:30:01.762287,18,,29,37,31,100842,0
2021-10-02 21:45:01.960832,18,,29,37,31,100827,0
2021-10-02 22:00:02.164860,18,,29,37,31,100807,1
2021-10-02 22:15:01.367386,18,,29,38,31,100797,0
2021-10-02 22:30:01.638750,18,,29,38,31,100794,0
2021-10-02 22:45:01.845649,17,,29,38,31,100789,0
2021-10-02 23:00:02.045972,18,,29,38,31,100763,0
2021-10-02 23:15:01.254629,18,,29,38,30,100753,0
2021-10-02 23:30:01.506722,18,,29,38,30,100747,0
2021-10-02 23:45:01.708683,18,,29,38,30,100746,0
2021-10-03 00:00:01.936845,18,,29,38,30,100748,0
2021-10-03 00:15:02.147005,18,,28,40,29,100743,0
2021-10-03 00:30:01.404189,18,,29,38,30,100753,0
2021-10-03 00:45:01.606862,18,,29,37,31,100727,0
2021-10-03 01:00:01.813335,18,,29,37,31,100709,0
2021-10-03 01:15:02.028011,18,,29,37,31,100703,0
2021-10-03 01:30:01.277451,18,,29,37,31,100695,0
2021-10-03 01:45:01.468604,18,,29,37,31,100669,0
2021-10-03 02:00:01.677365,18,,29,37,31,100662,0
2021-10-03 02:15:01.883965,18,,29,37,31,100661,1
2021-10-03 02:30:02.146428,19,,29,37,31,100644,0
2021-10-03 02:45:01.345530,18,,29,37,31,100634,0
2021-10-03 03:00:01.545488,18,,29,36,30,100623,0
2021-10-03 03:15:01.753689,18,,29,36,30,100616,0
2021-10-03 03:30:02.014623,18,,29,36,31,100604,0
2021-10-03 03:45:01.201720,18,,29,36,30,100605,0
2021-10-03 04:00:01.411645,17,,29,36,30,100595,1
2021-10-03 04:15:01.615636,18,,29,36,30,100593,0
2021-10-03 04:30:01.888881,17,,29,35,30,100582,0
2021-10-03 04:45:02.094481,18,,29,36,30,100583,0
2021-10-03 05:00:01.291501,17,,28,36,30,100573,0
2021-10-03 05:15:01.507162,18,,28,35,30,100569,0
2021-10-03 05:30:01.762999,17,,28,36,30,100577,0
2021-10-03 05:45:01.981045,17,,28,36,30,100564,0
2021-10-03 06:00:01.186557,17,,28,36,30,100557,0
2021-10-03 06:15:01.394323,17,,28,37,30,100550,0
2021-10-03 06:30:01.413178,17,,28,36,30,100555,0
2021-10-03 06:45:01.616597,17,,28,37,30,100556,0
2021-10-03 07:00:01.864626,17,,28,35,30,100556,0
2021-10-03 07:15:02.068018,17,0,28,35,30,100548,0
2021-10-03 07:30:01.318668,17,0,29,35,30,100553,0
2021-10-03 07:45:01.525417,17,2,29,35,30,100555,0
2021-10-03 08:00:01.733643,17,3,29,35,30,100572,0
2021-10-03 08:15:01.937589,17,5,29,35,30,100554,0
2021-10-03 08:30:01.201434,17,8,29,35,30,100571,0
2021-10-03 08:45:01.405441,17,15,28,35,30,100570,0
2021-10-03 09:00:01.614308,17,20,29,35,30,100572,0
2021-10-03 09:15:01.816740,17,26,29,35,30,100570,1
2021-10-03 09:30:02.076443,17,25,29,35,30,100563,0
2021-10-03 09:45:01.275313,17,27,28,36,29,100552,0
2021-10-03 10:00:01.467132,18,28,27,37,29,100551,0
2021-10-03 10:15:01.673374,18,25,28,36,29,100560,0
2021-10-03 10:30:01.935690,18,30,29,36,30,100554,1
2021-10-03 10:45:02.142919,18,32,29,35,30,100564,0
2021-10-03 11:00:01.345890,19,35,29,35,30,100544,0
2021-10-03 11:15:01.548964,19,38,29,36,30,100537,0
2021-10-03 11:30:01.813209,19,37,29,35,30,100520,0
2021-10-03 11:45:02.023842,20,36,29,35,29,100536,0
2021-10-03 12:00:01.230815,20,62,29,33,30,100525,0
2021-10-03 12:15:01.436134,21,55,29,34,30,100525,0
2021-10-03 12:30:01.706647,22,54,28,33,29,100525,0
2021-10-03 12:45:01.914546,21,59,29,31,31,100519,0
2021-10-03 13:00:02.117789,22,58,29,33,30,100504,0
2021-10-03 13:15:01.316661,23,67,28,34,30,100513,0
2021-10-03 13:30:01.576302,23,71,28,34,29,100515,1
2021-10-03 13:45:01.787422,23,54,27,34,28,100502,0
2021-10-03 14:00:02.000334,23,51,27,35,28,100508,0
2021-10-03 14:15:01.199269,24,43,27,34,28,100497,1
2021-10-03 14:30:01.458768,24,50,27,34,28,100494,0
2021-10-03 14:45:01.664859,25,40,27,34,28,100477,0
2021-10-03 15:00:01.878613,25,36,27,35,28,100478,0
2021-10-03 15:15:02.084405,25,35,27,35,28,100481,0
2021-10-03 15:30:01.331055,25,32,27,34,28,100475,0
2021-10-03 15:45:01.539532,25,26,28,34,29,100484,0
2021-10-03 16:00:01.749404,25,28,29,32,31,100477,0
2021-10-03 16:15:01.955115,25,22,29,32,31,100484,0
2021-10-03 16:30:01.225980,25,24,29,36,29,100491,0
2021-10-03 16:45:01.426311,25,19,28,36,29,100485,1
2021-10-03 17:00:01.634166,25,18,27,36,28,100487,0
2021-10-03 17:15:01.837727,25,15,28,35,29,100503,0
2021-10-03 17:30:02.095763,24,8,29,33,30,100500,0
2021-10-03 17:45:01.292172,24,3,29,32,30,100497,0
2021-10-03 18:00:01.501025,24,3,29,32,30,100508,0
2021-10-03 18:15:01.715504,24,2,29,31,31,100506,0
2021-10-03 18:30:01.983169,23,1,29,32,30,100531,0
2021-10-03 18:45:01.186103,24,0,29,32,31,100549,0
2021-10-03 19:00:01.385994,23,0,29,32,31,100574,0
2021-10-03 19:15:01.592876,24,,29,33,31,100583,0
2021-10-03 19:30:01.853408,23,,29,33,31,100609,0
2021-10-03 19:45:02.051237,23,,29,33,31,100632,0
2021-10-03 20:00:01.247776,22,0,29,33,31,100639,0
2021-10-03 20:15:01.453995,22,0,29,33,31,100653,0
2021-10-03 20:30:01.709692,23,0,29,33,31,100674,0
2021-10-03 20:45:01.912728,22,0,29,34,31,100675,0
2021-10-03 21:00:02.122797,22,0,29,34,31,100684,0
2021-10-03 21:15:01.898914,22,0,30,31,32,100708,0
2021-10-03 21:30:01.682916,22,0,30,32,32,100709,1
2021-10-03 21:45:01.893590,22,0,29,36,31,100723,0
2021-10-03 22:00:02.097354,21,0,29,36,31,100749,1
2021-10-03 22:15:01.298085,21,0,29,36,31,100750,0
2021-10-03 22:30:01.549007,21,0,29,37,30,100745,1
2021-10-03 22:45:01.761906,21,0,29,37,31,100770,0
2021-10-03 23:00:01.961130,21,0,29,35,31,100778,0
2021-10-03 23:15:02.166435,21,0,29,36,31,100805,0
2021-10-03 23:30:01.432786,20,,29,36,31,100827,0
2021-10-03 23:45:01.637412,20,,29,36,31,100857,0
2021-10-04 00:00:01.861489,21,,29,36,31,100866,0
2021-10-04 00:15:02.068346,20,,29,36,31,100886,0
2021-10-04 00:30:01.320184,20,,29,36,31,100907,0
2021-10-04 00:45:01.533286,20,,29,36,31,100916,0
2021-10-04 01:00:01.745519,20,,29,36,31,100923,0
2021-10-04 01:15:01.954451,21,,29,36,31,100924,0
2021-10-04 01:30:01.209735,20,,29,36,31,100926,0
2021-10-04 01:45:01.409524,19,,29,36,31,100958,1
2021-10-04 02:00:01.615530,21,,29,37,31,100962,0
2021-10-04 02:15:01.823800,19,,29,37,31,100993,0
2021-10-04 02:30:02.083174,20,,29,37,31,101004,0
2021-10-04 02:45:01.280036,19,,29,37,31,101008,0
2021-10-04 03:00:01.470216,19,,29,37,31,101016,0
